date,day_of_week,hour,customers_per_hour,staff_working,sales_pln,is_weekend,is_holiday,weather,month,seasonal_multiplier,hour_sin,hour_cos,day_of_week_encoded,weather_encoded,optimal_staff_count,day_of_month,is_peak_hour,is_lunch_hour
2024-04-08,Poniedziałek,17,121,12,12852.78,0,0,pochmurnie,4,1.0,-0.9659258262890683,-0.25881904510252063,0,1,8,8,1,0
2024-04-08,Poniedziałek,18,99,8,9626.94,0,0,słonecznie,4,1.0,-1.0,-1.8369701987210297e-16,0,2,8,8,1,0
2024-04-08,Poniedziałek,19,125,12,10069.87,0,0,pochmurnie,4,1.0,-0.9659258262890684,0.2588190451025203,0,1,8,8,1,0
2024-04-08,Poniedziałek,20,53,6,5690.94,0,0,słonecznie,4,1.0,-0.8660254037844386,0.5000000000000001,0,2,6,8,0,0
2024-04-08,Poniedziałek,21,67,8,6174.76,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,0,1,8,8,0,0
2024-04-08,Poniedziałek,22,66,8,3154.8,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,0,2,8,8,0,0
2024-04-08,Poniedziałek,23,40,6,2625.44,0,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,0,2,6,8,0,0
2024-04-09,Wtorek,7,25,4,2704.22,0,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,1,1,4,9,0,0
2024-04-09,Wtorek,8,41,6,4711.1,0,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,1,1,6,9,0,0
2024-04-09,Wtorek,9,70,8,5656.27,0,0,deszcz,4,1.0,0.7071067811865476,-0.7071067811865475,1,0,8,9,0,0
2024-04-09,Wtorek,10,88,8,7252.0,0,0,pochmurnie,4,1.0,0.49999999999999994,-0.8660254037844387,1,1,8,9,0,0
2024-04-09,Wtorek,11,62,8,5059.82,0,0,słonecznie,4,1.0,0.258819045102521,-0.9659258262890682,1,2,8,9,0,0
2024-04-09,Wtorek,12,73,10,6300.46,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,1,2,8,9,0,1
2024-04-09,Wtorek,13,76,8,5513.7,0,0,słonecznie,4,1.0,-0.2588190451025208,-0.9659258262890683,1,2,8,9,0,1
2024-04-09,Wtorek,14,109,10,11388.77,0,0,słonecznie,4,1.0,-0.4999999999999997,-0.8660254037844388,1,2,8,9,0,1
2024-04-09,Wtorek,15,102,10,8756.28,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,1,1,8,9,0,1
2024-04-09,Wtorek,16,123,12,10646.34,0,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,1,2,8,9,1,0
2024-04-09,Wtorek,17,182,15,15240.6,0,0,deszcz,4,1.0,-0.9659258262890683,-0.25881904510252063,1,0,8,9,1,0
2024-04-09,Wtorek,18,132,12,12234.31,0,0,pochmurnie,4,1.0,-1.0,-1.8369701987210297e-16,1,1,8,9,1,0
2024-04-09,Wtorek,19,148,12,18206.0,0,0,deszcz,4,1.0,-0.9659258262890684,0.2588190451025203,1,0,8,9,1,0
2024-04-09,Wtorek,20,67,8,7079.59,0,0,deszcz,4,1.0,-0.8660254037844386,0.5000000000000001,1,0,8,9,0,0
2024-04-09,Wtorek,21,69,8,7510.4,0,0,deszcz,4,1.0,-0.7071067811865477,0.7071067811865474,1,0,8,9,0,0
2024-04-09,Wtorek,22,84,8,9770.6,0,0,pochmurnie,4,1.0,-0.5000000000000004,0.8660254037844384,1,1,8,9,0,0
2024-04-09,Wtorek,23,44,6,3963.39,0,0,deszcz,4,1.0,-0.25881904510252157,0.9659258262890681,1,0,6,9,0,0
2024-04-10,Środa,7,43,6,4485.93,0,0,słonecznie,4,1.0,0.9659258262890683,-0.25881904510252063,2,2,6,10,0,0
2024-04-10,Środa,8,19,4,2527.42,0,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,2,1,4,10,0,0
2024-04-10,Środa,9,73,8,6293.14,0,0,pochmurnie,4,1.0,0.7071067811865476,-0.7071067811865475,2,1,8,10,0,0
2024-04-10,Środa,10,69,8,8527.93,0,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,2,2,8,10,0,0
2024-04-10,Środa,11,72,8,7453.54,0,0,deszcz,4,1.0,0.258819045102521,-0.9659258262890682,2,0,8,10,0,0
2024-04-10,Środa,12,98,10,9941.02,0,0,deszcz,4,1.0,1.2246467991473532e-16,-1.0,2,0,8,10,0,1
2024-04-10,Środa,13,83,8,7935.81,0,0,pochmurnie,4,1.0,-0.2588190451025208,-0.9659258262890683,2,1,8,10,0,1
2024-04-10,Środa,14,133,12,11140.19,0,0,deszcz,4,1.0,-0.4999999999999997,-0.8660254037844388,2,0,8,10,0,1
2024-04-10,Środa,15,95,10,9734.26,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,2,1,8,10,0,1
2024-04-10,Środa,16,109,10,11104.74,0,0,pochmurnie,4,1.0,-0.8660254037844385,-0.5000000000000004,2,1,8,10,1,0
2024-04-10,Środa,17,103,10,9966.35,0,0,pochmurnie,4,1.0,-0.9659258262890683,-0.25881904510252063,2,1,8,10,1,0
2024-04-10,Środa,18,132,12,11660.34,0,0,słonecznie,4,1.0,-1.0,-1.8369701987210297e-16,2,2,8,10,1,0
2024-04-10,Środa,19,109,10,10933.73,0,0,pochmurnie,4,1.0,-0.9659258262890684,0.2588190451025203,2,1,8,10,1,0
2024-04-10,Środa,20,72,8,6075.39,0,0,słonecznie,4,1.0,-0.8660254037844386,0.5000000000000001,2,2,8,10,0,0
2024-04-10,Środa,21,47,6,5030.84,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,2,1,6,10,0,0
2024-04-10,Środa,22,63,8,7145.31,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,2,2,8,10,0,0
2024-04-10,Środa,23,26,4,2351.71,0,0,pochmurnie,4,1.0,-0.25881904510252157,0.9659258262890681,2,1,4,10,0,0
2024-04-11,Czwartek,7,32,4,3192.91,0,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,3,1,4,11,0,0
2024-04-11,Czwartek,8,40,6,3813.95,0,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,3,1,6,11,0,0
2024-04-11,Czwartek,9,83,8,7395.36,0,0,pochmurnie,4,1.0,0.7071067811865476,-0.7071067811865475,3,1,8,11,0,0
2024-04-11,Czwartek,10,71,8,2685.17,0,0,deszcz,4,1.0,0.49999999999999994,-0.8660254037844387,3,0,8,11,0,0
2024-04-11,Czwartek,11,66,8,7656.14,0,0,słonecznie,4,1.0,0.258819045102521,-0.9659258262890682,3,2,8,11,0,0
2024-04-11,Czwartek,12,136,12,12171.87,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,3,2,8,11,0,1
2024-04-11,Czwartek,13,94,10,11391.28,0,0,słonecznie,4,1.0,-0.2588190451025208,-0.9659258262890683,3,2,8,11,0,1
2024-04-11,Czwartek,14,114,8,10009.45,0,0,deszcz,4,1.0,-0.4999999999999997,-0.8660254037844388,3,0,8,11,0,1
2024-04-11,Czwartek,15,82,8,7021.6,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,3,1,8,11,0,1
2024-04-11,Czwartek,16,130,10,7788.47,0,0,pochmurnie,4,1.0,-0.8660254037844385,-0.5000000000000004,3,1,8,11,1,0
2024-04-11,Czwartek,17,131,12,7625.4,0,0,deszcz,4,1.0,-0.9659258262890683,-0.25881904510252063,3,0,8,11,1,0
2024-04-11,Czwartek,18,92,10,7567.7,0,0,słonecznie,4,1.0,-1.0,-1.8369701987210297e-16,3,2,8,11,1,0
2024-04-11,Czwartek,19,152,15,13735.34,0,0,słonecznie,4,1.0,-0.9659258262890684,0.2588190451025203,3,2,8,11,1,0
2024-04-11,Czwartek,20,74,8,6471.31,0,0,słonecznie,4,1.0,-0.8660254037844386,0.5000000000000001,3,2,8,11,0,0
2024-04-11,Czwartek,21,46,6,4618.45,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,3,1,6,11,0,0
2024-04-11,Czwartek,22,63,8,5704.05,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,3,2,8,11,0,0
2024-04-11,Czwartek,23,34,6,3938.42,0,0,deszcz,4,1.0,-0.25881904510252157,0.9659258262890681,3,0,6,11,0,0
2024-04-12,Piątek,7,34,6,3117.48,0,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,4,1,6,12,0,0
2024-04-12,Piątek,8,40,6,3656.83,0,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,4,1,6,12,0,0
2024-04-12,Piątek,9,81,8,6163.19,0,0,pochmurnie,4,1.0,0.7071067811865476,-0.7071067811865475,4,1,8,12,0,0
2024-04-12,Piątek,10,65,8,6345.02,0,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,4,2,8,12,0,0
2024-04-12,Piątek,11,77,8,8173.96,0,0,pochmurnie,4,1.0,0.258819045102521,-0.9659258262890682,4,1,8,12,0,0
2024-04-12,Piątek,12,83,8,7190.8,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,4,2,8,12,0,1
2024-04-12,Piątek,13,115,10,9571.88,0,0,pochmurnie,4,1.0,-0.2588190451025208,-0.9659258262890683,4,1,8,12,0,1
2024-04-12,Piątek,14,115,10,9099.47,0,0,deszcz,4,1.0,-0.4999999999999997,-0.8660254037844388,4,0,8,12,0,1
2024-04-12,Piątek,15,112,10,11710.45,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,4,1,8,12,0,1
2024-04-12,Piątek,16,130,12,11678.49,0,0,deszcz,4,1.0,-0.8660254037844385,-0.5000000000000004,4,0,8,12,1,0
2024-04-12,Piątek,17,109,12,11295.51,0,0,pochmurnie,4,1.0,-0.9659258262890683,-0.25881904510252063,4,1,8,12,1,0
2024-04-12,Piątek,18,208,15,18876.53,0,0,deszcz,4,1.0,-1.0,-1.8369701987210297e-16,4,0,8,12,1,0
2024-04-12,Piątek,19,144,14,19754.75,0,0,słonecznie,4,1.0,-0.9659258262890684,0.2588190451025203,4,2,8,12,1,0
2024-04-12,Piątek,20,67,8,6866.15,0,0,deszcz,4,1.0,-0.8660254037844386,0.5000000000000001,4,0,8,12,0,0
2024-04-12,Piątek,21,55,8,4407.15,0,0,słonecznie,4,1.0,-0.7071067811865477,0.7071067811865474,4,2,8,12,0,0
2024-04-12,Piątek,22,46,6,3781.68,0,0,pochmurnie,4,1.0,-0.5000000000000004,0.8660254037844384,4,1,6,12,0,0
2024-04-12,Piątek,23,37,6,3490.8,0,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,4,2,6,12,0,0
2024-04-13,Sobota,7,58,6,6801.06,1,0,deszcz,4,1.0,0.9659258262890683,-0.25881904510252063,5,0,6,13,0,0
2024-04-13,Sobota,8,89,8,12760.69,1,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,5,1,8,13,0,0
2024-04-13,Sobota,9,87,8,8990.82,1,0,słonecznie,4,1.0,0.7071067811865476,-0.7071067811865475,5,2,8,13,0,0
2024-04-13,Sobota,10,73,8,9003.52,1,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,5,2,8,13,0,0
2024-04-13,Sobota,11,104,10,13234.99,1,0,słonecznie,4,1.0,0.258819045102521,-0.9659258262890682,5,2,8,13,0,0
2024-04-13,Sobota,12,165,15,23706.63,1,0,pochmurnie,4,1.0,1.2246467991473532e-16,-1.0,5,1,8,13,0,1
2024-04-13,Sobota,13,132,12,16162.65,1,0,słonecznie,4,1.0,-0.2588190451025208,-0.9659258262890683,5,2,8,13,0,1
2024-04-13,Sobota,14,141,12,14629.84,1,0,słonecznie,4,1.0,-0.4999999999999997,-0.8660254037844388,5,2,8,13,0,1
2024-04-13,Sobota,15,147,12,15415.8,1,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,5,1,8,13,0,1
2024-04-13,Sobota,16,168,15,21459.8,1,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,5,2,8,13,1,0
2024-04-13,Sobota,17,135,12,10470.06,1,0,słonecznie,4,1.0,-0.9659258262890683,-0.25881904510252063,5,2,8,13,1,0
2024-04-13,Sobota,18,148,14,16840.53,1,0,pochmurnie,4,1.0,-1.0,-1.8369701987210297e-16,5,1,8,13,1,0
2024-04-13,Sobota,19,270,15,26922.17,1,0,deszcz,4,1.0,-0.9659258262890684,0.2588190451025203,5,0,8,13,1,0
2024-04-13,Sobota,20,76,8,6993.24,1,0,słonecznie,4,1.0,-0.8660254037844386,0.5000000000000001,5,2,8,13,0,0
2024-04-13,Sobota,21,96,8,10021.36,1,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,5,1,8,13,0,0
2024-04-13,Sobota,22,74,8,6592.26,1,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,5,2,8,13,0,0
2024-04-13,Sobota,23,52,6,6268.82,1,0,deszcz,4,1.0,-0.25881904510252157,0.9659258262890681,5,0,6,13,0,0
2024-04-14,Niedziela,7,46,6,6560.79,1,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,6,1,6,14,0,0
2024-04-14,Niedziela,8,48,6,6360.11,1,0,słonecznie,4,1.0,0.8660254037844387,-0.4999999999999998,6,2,6,14,0,0
2024-04-14,Niedziela,9,124,12,13129.9,1,0,pochmurnie,4,1.0,0.7071067811865476,-0.7071067811865475,6,1,8,14,0,0
2024-04-14,Niedziela,10,151,15,18407.45,1,0,deszcz,4,1.0,0.49999999999999994,-0.8660254037844387,6,0,8,14,0,0
2024-04-14,Niedziela,11,135,12,16280.09,1,0,pochmurnie,4,1.0,0.258819045102521,-0.9659258262890682,6,1,8,14,0,0
2024-04-14,Niedziela,12,117,10,14259.11,1,0,pochmurnie,4,1.0,1.2246467991473532e-16,-1.0,6,1,8,14,0,1
2024-04-14,Niedziela,13,132,10,15728.17,1,0,pochmurnie,4,1.0,-0.2588190451025208,-0.9659258262890683,6,1,8,14,0,1
2024-04-14,Niedziela,14,118,10,10884.72,1,0,słonecznie,4,1.0,-0.4999999999999997,-0.8660254037844388,6,2,8,14,0,1
2024-04-14,Niedziela,15,167,15,11133.71,1,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,6,1,8,14,0,1
2024-04-14,Niedziela,16,188,15,23346.07,1,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,6,2,8,14,1,0
2024-04-14,Niedziela,17,225,13,31627.75,1,0,deszcz,4,1.0,-0.9659258262890683,-0.25881904510252063,6,0,8,14,1,0
2024-04-14,Niedziela,18,171,15,17299.57,1,0,pochmurnie,4,1.0,-1.0,-1.8369701987210297e-16,6,1,8,14,1,0
2024-04-14,Niedziela,19,178,15,19501.4,1,0,słonecznie,4,1.0,-0.9659258262890684,0.2588190451025203,6,2,8,14,1,0
2024-04-14,Niedziela,20,123,12,17208.4,1,0,pochmurnie,4,1.0,-0.8660254037844386,0.5000000000000001,6,1,8,14,0,0
2024-04-14,Niedziela,21,99,10,8432.07,1,0,deszcz,4,1.0,-0.7071067811865477,0.7071067811865474,6,0,8,14,0,0
2024-04-14,Niedziela,22,97,10,10101.95,1,0,pochmurnie,4,1.0,-0.5000000000000004,0.8660254037844384,6,1,8,14,0,0
2024-04-14,Niedziela,23,56,6,7556.79,1,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,6,2,6,14,0,0
2024-04-15,Poniedziałek,7,43,6,4238.35,0,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,0,1,6,15,0,0
2024-04-15,Poniedziałek,8,35,6,3641.95,0,0,słonecznie,4,1.0,0.8660254037844387,-0.4999999999999998,0,2,6,15,0,0
2024-04-15,Poniedziałek,9,76,8,7044.86,0,0,słonecznie,4,1.0,0.7071067811865476,-0.7071067811865475,0,2,8,15,0,0
2024-04-15,Poniedziałek,10,62,8,5626.95,0,0,pochmurnie,4,1.0,0.49999999999999994,-0.8660254037844387,0,1,8,15,0,0
2024-04-15,Poniedziałek,11,82,6,6773.43,0,0,pochmurnie,4,1.0,0.258819045102521,-0.9659258262890682,0,1,6,15,0,0
2024-04-15,Poniedziałek,12,118,10,11037.86,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,0,2,8,15,0,1
2024-04-15,Poniedziałek,13,64,8,4983.39,0,0,słonecznie,4,1.0,-0.2588190451025208,-0.9659258262890683,0,2,8,15,0,1
2024-04-15,Poniedziałek,14,116,10,11261.84,0,0,słonecznie,4,1.0,-0.4999999999999997,-0.8660254037844388,0,2,8,15,0,1
2024-04-15,Poniedziałek,15,126,12,12628.28,0,0,słonecznie,4,1.0,-0.7071067811865471,-0.7071067811865479,0,2,8,15,0,1
2024-04-15,Poniedziałek,16,126,14,11636.14,0,0,pochmurnie,4,1.0,-0.8660254037844385,-0.5000000000000004,0,1,8,15,1,0
2024-04-15,Poniedziałek,17,157,15,17658.49,0,0,słonecznie,4,1.0,-0.9659258262890683,-0.25881904510252063,0,2,8,15,1,0
2024-04-15,Poniedziałek,18,124,12,17119.19,0,0,pochmurnie,4,1.0,-1.0,-1.8369701987210297e-16,0,1,8,15,1,0
2024-04-15,Poniedziałek,19,107,10,9732.38,0,0,słonecznie,4,1.0,-0.9659258262890684,0.2588190451025203,0,2,8,15,1,0
2024-04-15,Poniedziałek,20,59,8,6206.91,0,0,pochmurnie,4,1.0,-0.8660254037844386,0.5000000000000001,0,1,8,15,0,0
2024-04-15,Poniedziałek,21,63,8,8006.3,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,0,1,8,15,0,0
2024-04-15,Poniedziałek,22,68,8,5421.97,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,0,2,8,15,0,0
2024-04-15,Poniedziałek,23,34,6,2397.65,0,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,0,2,6,15,0,0
2024-04-16,Wtorek,7,41,6,2954.62,0,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,1,1,6,16,0,0
2024-04-16,Wtorek,8,33,6,3864.32,0,0,słonecznie,4,1.0,0.8660254037844387,-0.4999999999999998,1,2,6,16,0,0
2024-04-16,Wtorek,9,89,8,9630.14,0,0,słonecznie,4,1.0,0.7071067811865476,-0.7071067811865475,1,2,8,16,0,0
2024-04-16,Wtorek,10,63,8,6009.8,0,0,pochmurnie,4,1.0,0.49999999999999994,-0.8660254037844387,1,1,8,16,0,0
2024-04-16,Wtorek,11,56,6,7378.52,0,0,deszcz,4,1.0,0.258819045102521,-0.9659258262890682,1,0,6,16,0,0
2024-04-16,Wtorek,12,88,8,8659.7,0,0,pochmurnie,4,1.0,1.2246467991473532e-16,-1.0,1,1,8,16,0,1
2024-04-16,Wtorek,13,92,10,6091.4,0,0,pochmurnie,4,1.0,-0.2588190451025208,-0.9659258262890683,1,1,8,16,0,1
2024-04-16,Wtorek,14,68,8,7741.96,0,0,słonecznie,4,1.0,-0.4999999999999997,-0.8660254037844388,1,2,8,16,0,1
2024-04-16,Wtorek,15,114,10,10859.77,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,1,1,8,16,0,1
2024-04-16,Wtorek,16,163,15,14931.32,0,0,deszcz,4,1.0,-0.8660254037844385,-0.5000000000000004,1,0,8,16,1,0
2024-04-16,Wtorek,17,168,15,17588.23,0,0,deszcz,4,1.0,-0.9659258262890683,-0.25881904510252063,1,0,8,16,1,0
2024-04-16,Wtorek,18,125,12,13903.37,0,0,pochmurnie,4,1.0,-1.0,-1.8369701987210297e-16,1,1,8,16,1,0
2024-04-16,Wtorek,19,164,15,13552.82,0,0,pochmurnie,4,1.0,-0.9659258262890684,0.2588190451025203,1,1,8,16,1,0
2024-04-16,Wtorek,20,51,6,5728.74,0,0,pochmurnie,4,1.0,-0.8660254037844386,0.5000000000000001,1,1,6,16,0,0
2024-04-16,Wtorek,21,58,6,4661.41,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,1,1,6,16,0,0
2024-04-16,Wtorek,22,60,6,3754.38,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,1,2,6,16,0,0
2024-04-16,Wtorek,23,44,6,4032.15,0,0,pochmurnie,4,1.0,-0.25881904510252157,0.9659258262890681,1,1,6,16,0,0
2024-04-17,Środa,7,42,6,4206.13,0,0,deszcz,4,1.0,0.9659258262890683,-0.25881904510252063,2,0,6,17,0,0
2024-04-17,Środa,8,25,4,1870.31,0,0,pochmurnie,4,1.0,0.8660254037844387,-0.4999999999999998,2,1,4,17,0,0
2024-04-17,Środa,9,81,8,7127.05,0,0,słonecznie,4,1.0,0.7071067811865476,-0.7071067811865475,2,2,8,17,0,0
2024-04-17,Środa,10,66,10,4676.82,0,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,2,2,8,17,0,0
2024-04-17,Środa,11,72,8,7133.82,0,0,pochmurnie,4,1.0,0.258819045102521,-0.9659258262890682,2,1,8,17,0,0
2024-04-17,Środa,12,95,10,9519.5,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,2,2,8,17,0,1
2024-04-17,Środa,13,88,8,5784.76,0,0,słonecznie,4,1.0,-0.2588190451025208,-0.9659258262890683,2,2,8,17,0,1
2024-04-17,Środa,14,104,10,6968.34,0,0,pochmurnie,4,1.0,-0.4999999999999997,-0.8660254037844388,2,1,8,17,0,1
2024-04-17,Środa,15,118,10,11391.37,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,2,1,8,17,0,1
2024-04-17,Środa,16,100,10,9744.66,0,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,2,2,8,17,1,0
2024-04-17,Środa,17,85,8,8413.88,0,0,słonecznie,4,1.0,-0.9659258262890683,-0.25881904510252063,2,2,8,17,1,0
2024-04-17,Środa,18,174,15,23810.88,0,0,deszcz,4,1.0,-1.0,-1.8369701987210297e-16,2,0,8,17,1,0
2024-04-17,Środa,19,105,10,9924.72,0,0,pochmurnie,4,1.0,-0.9659258262890684,0.2588190451025203,2,1,8,17,1,0
2024-04-17,Środa,20,52,6,4279.4,0,0,deszcz,4,1.0,-0.8660254037844386,0.5000000000000001,2,0,6,17,0,0
2024-04-17,Środa,21,65,8,4760.22,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,2,1,8,17,0,0
2024-04-17,Środa,22,59,6,5237.63,0,0,słonecznie,4,1.0,-0.5000000000000004,0.8660254037844384,2,2,6,17,0,0
2024-04-17,Środa,23,38,6,3698.81,0,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,2,2,6,17,0,0
2024-04-18,Czwartek,7,36,4,3464.11,0,0,deszcz,4,1.0,0.9659258262890683,-0.25881904510252063,3,0,4,18,0,0
2024-04-18,Czwartek,8,51,6,5938.1,0,0,deszcz,4,1.0,0.8660254037844387,-0.4999999999999998,3,0,6,18,0,0
2024-04-18,Czwartek,9,73,8,7037.65,0,0,pochmurnie,4,1.0,0.7071067811865476,-0.7071067811865475,3,1,8,18,0,0
2024-04-18,Czwartek,10,70,8,7665.05,0,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,3,2,8,18,0,0
2024-04-18,Czwartek,11,57,6,5498.19,0,0,pochmurnie,4,1.0,0.258819045102521,-0.9659258262890682,3,1,6,18,0,0
2024-04-18,Czwartek,12,130,12,11568.23,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,3,2,8,18,0,1
2024-04-18,Czwartek,13,118,10,8227.4,0,0,deszcz,4,1.0,-0.2588190451025208,-0.9659258262890683,3,0,8,18,0,1
2024-04-18,Czwartek,14,76,8,4622.82,0,0,pochmurnie,4,1.0,-0.4999999999999997,-0.8660254037844388,3,1,8,18,0,1
2024-04-18,Czwartek,15,71,8,7788.92,0,0,pochmurnie,4,1.0,-0.7071067811865471,-0.7071067811865479,3,1,8,18,0,1
2024-04-18,Czwartek,16,113,10,8828.9,0,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,3,2,8,18,1,0
2024-04-18,Czwartek,17,134,12,11081.07,0,0,słonecznie,4,1.0,-0.9659258262890683,-0.25881904510252063,3,2,8,18,1,0
2024-04-18,Czwartek,18,119,10,9528.19,0,0,słonecznie,4,1.0,-1.0,-1.8369701987210297e-16,3,2,8,18,1,0
2024-04-18,Czwartek,19,154,15,14901.18,0,0,deszcz,4,1.0,-0.9659258262890684,0.2588190451025203,3,0,8,18,1,0
2024-04-18,Czwartek,20,57,4,5556.5,0,0,pochmurnie,4,1.0,-0.8660254037844386,0.5000000000000001,3,1,4,18,0,0
2024-04-18,Czwartek,21,64,8,6602.53,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,3,1,8,18,0,0
2024-04-18,Czwartek,22,66,8,5734.59,0,0,pochmurnie,4,1.0,-0.5000000000000004,0.8660254037844384,3,1,8,18,0,0
2024-04-18,Czwartek,23,29,4,2410.98,0,0,pochmurnie,4,1.0,-0.25881904510252157,0.9659258262890681,3,1,4,18,0,0
2024-04-19,Piątek,7,40,6,4561.78,0,0,deszcz,4,1.0,0.9659258262890683,-0.25881904510252063,4,0,6,19,0,0
2024-04-19,Piątek,8,53,6,5152.8,0,0,deszcz,4,1.0,0.8660254037844387,-0.4999999999999998,4,0,6,19,0,0
2024-04-19,Piątek,9,99,10,7308.17,0,0,deszcz,4,1.0,0.7071067811865476,-0.7071067811865475,4,0,8,19,0,0
2024-04-19,Piątek,10,97,10,7727.02,0,0,słonecznie,4,1.0,0.49999999999999994,-0.8660254037844387,4,2,8,19,0,0
2024-04-19,Piątek,11,70,8,4438.97,0,0,słonecznie,4,1.0,0.258819045102521,-0.9659258262890682,4,2,8,19,0,0
2024-04-19,Piątek,12,97,10,14310.13,0,0,słonecznie,4,1.0,1.2246467991473532e-16,-1.0,4,2,8,19,0,1
2024-04-19,Piątek,13,66,8,5468.94,0,0,pochmurnie,4,1.0,-0.2588190451025208,-0.9659258262890683,4,1,8,19,0,1
2024-04-19,Piątek,14,94,10,8957.11,0,0,pochmurnie,4,1.0,-0.4999999999999997,-0.8660254037844388,4,1,8,19,0,1
2024-04-19,Piątek,15,82,8,9862.55,0,0,słonecznie,4,1.0,-0.7071067811865471,-0.7071067811865479,4,2,8,19,0,1
2024-04-19,Piątek,16,105,10,7842.96,0,0,słonecznie,4,1.0,-0.8660254037844385,-0.5000000000000004,4,2,8,19,1,0
2024-04-19,Piątek,17,97,10,9662.12,0,0,słonecznie,4,1.0,-0.9659258262890683,-0.25881904510252063,4,2,8,19,1,0
2024-04-19,Piątek,18,131,12,16692.77,0,0,słonecznie,4,1.0,-1.0,-1.8369701987210297e-16,4,2,8,19,1,0
2024-04-19,Piątek,19,151,15,8922.37,0,0,słonecznie,4,1.0,-0.9659258262890684,0.2588190451025203,4,2,8,19,1,0
2024-04-19,Piątek,20,78,8,6783.37,0,0,deszcz,4,1.0,-0.8660254037844386,0.5000000000000001,4,0,8,19,0,0
2024-04-19,Piątek,21,52,6,3634.88,0,0,pochmurnie,4,1.0,-0.7071067811865477,0.7071067811865474,4,1,6,19,0,0
2024-04-19,Piątek,22,56,6,5535.52,0,0,pochmurnie,4,1.0,-0.5000000000000004,0.8660254037844384,4,1,6,19,0,0
2024-04-19,Piątek,23,29,4,1473.5,0,0,słonecznie,4,1.0,-0.25881904510252157,0.9659258262890681,4,2,4,19,0,0
2024-04-20,Sobota,7,59,6,5972.47,1,0,pochmurnie,4,1.0,0.9659258262890683,-0.25881904510252063,5,1,6,20,0,0
